,Hour,Flow (Veh/Hour),# Lane Points,% Observed
639,2014-05-07 15:00:00,6533,48,100
640,2014-05-07 16:00:00,6584,48,100
641,2014-05-07 17:00:00,6511,48,100
642,2014-05-07 18:00:00,5048,48,100
643,2014-05-07 19:00:00,3558,48,100
644,2014-05-07 20:00:00,2937,48,100
645,2014-05-07 21:00:00,2666,48,100
646,2014-05-07 22:00:00,1869,48,100
647,2014-05-07 23:00:00,1128,48,100
648,2014-05-08 00:00:00,661,48,100
649,2014-05-08 01:00:00,419,48,100
650,2014-05-08 02:00:00,346,48,100
651,2014-05-08 03:00:00,354,48,100
652,2014-05-08 04:00:00,670,48,100
653,2014-05-08 05:00:00,1577,48,100
654,2014-05-08 06:00:00,3249,48,100
655,2014-05-08 07:00:00,4357,48,100
656,2014-05-08 08:00:00,4380,48,100
657,2014-05-08 09:00:00,3717,48,100
658,2014-05-08 10:00:00,3697,48,100
659,2014-05-08 11:00:00,4031,48,100
660,2014-05-08 12:00:00,4320,48,100
661,2014-05-08 13:00:00,4799,48,100
662,2014-05-08 14:00:00,5659,48,100
663,2014-05-08 15:00:00,6735,48,100
664,2014-05-08 16:00:00,6583,48,100
665,2014-05-08 17:00:00,6466,48,100
666,2014-05-08 18:00:00,4910,48,100
667,2014-05-08 19:00:00,3783,48,100
668,2014-05-08 20:00:00,3205,48,100
669,2014-05-08 21:00:00,2834,48,100
670,2014-05-08 22:00:00,2037,48,100
671,2014-05-08 23:00:00,1321,48,100
672,2014-05-09 00:00:00,786,48,100
673,2014-05-09 01:00:00,499,48,100
674,2014-05-09 02:00:00,421,48,100
675,2014-05-09 03:00:00,419,48,100
676,2014-05-09 04:00:00,599,48,100
677,2014-05-09 05:00:00,1598,48,100
678,2014-05-09 06:00:00,3277,48,100
679,2014-05-09 07:00:00,4303,48,100
680,2014-05-09 08:00:00,4474,48,100
681,2014-05-09 09:00:00,3963,48,100
682,2014-05-09 10:00:00,4007,48,100
683,2014-05-09 11:00:00,4432,48,100
684,2014-05-09 12:00:00,5006,48,100
685,2014-05-09 13:00:00,5215,48,100
686,2014-05-09 14:00:00,6113,48,100
687,2014-05-09 15:00:00,6799,48,100
688,2014-05-09 16:00:00,6757,48,83
689,2014-05-09 17:00:00,6261,48,100
690,2014-05-09 18:00:00,5316,48,100
691,2014-05-09 19:00:00,4231,48,100
692,2014-05-09 20:00:00,3651,48,100
693,2014-05-09 21:00:00,3230,48,100
694,2014-05-09 22:00:00,2830,48,100
695,2014-05-09 23:00:00,2002,48,92
696,2014-05-12 00:00:00,615,48,100
697,2014-05-12 01:00:00,441,48,100
698,2014-05-12 02:00:00,320,48,100
699,2014-05-12 03:00:00,354,48,100
700,2014-05-12 04:00:00,622,48,100
701,2014-05-12 05:00:00,1630,48,100
702,2014-05-12 06:00:00,3210,48,100
703,2014-05-12 07:00:00,4227,48,100
704,2014-05-12 08:00:00,4218,48,100
705,2014-05-12 09:00:00,3612,48,75
706,2014-05-12 10:00:00,3801,48,100
707,2014-05-12 11:00:00,3941,48,100
708,2014-05-12 12:00:00,4088,48,100
709,2014-05-12 13:00:00,4514,48,100
710,2014-05-12 14:00:00,5307,48,100
711,2014-05-12 15:00:00,6297,48,100
712,2014-05-12 16:00:00,6483,48,100
713,2014-05-12 17:00:00,6087,48,100
714,2014-05-12 18:00:00,4637,48,100
715,2014-05-12 19:00:00,3406,48,100
716,2014-05-12 20:00:00,2927,48,100
717,2014-05-12 21:00:00,2249,48,100
718,2014-05-12 22:00:00,1774,48,100
719,2014-05-12 23:00:00,1077,48,100
720,2014-05-13 00:00:00,675,48,100
721,2014-05-13 01:00:00,381,48,100
722,2014-05-13 02:00:00,332,48,100
723,2014-05-13 03:00:00,366,48,100
724,2014-05-13 04:00:00,592,48,100
725,2014-05-13 05:00:00,1584,48,100
726,2014-05-13 06:00:00,3210,48,100
727,2014-05-13 07:00:00,4280,48,100
728,2014-05-13 08:00:00,4262,48,100
729,2014-05-13 09:00:00,3670,48,92
730,2014-05-13 10:00:00,3777,48,100
731,2014-05-13 11:00:00,3894,48,100
732,2014-05-13 12:00:00,4193,48,100
733,2014-05-13 13:00:00,4431,48,100
734,2014-05-13 14:00:00,5377,48,100
735,2014-05-13 15:00:00,6098,48,100
736,2014-05-13 16:00:00,6436,48,100
737,2014-05-13 17:00:00,6149,48,100
738,2014-05-13 18:00:00,4855,48,100
739,2014-05-13 19:00:00,3484,48,100
740,2014-05-13 20:00:00,3088,48,100
741,2014-05-13 21:00:00,2594,48,100
742,2014-05-13 22:00:00,1883,48,100
743,2014-05-13 23:00:00,1173,48,100
744,2014-05-14 00:00:00,640,48,100
745,2014-05-14 01:00:00,403,48,100
746,2014-05-14 02:00:00,366,48,100
747,2014-05-14 03:00:00,368,48,100
748,2014-05-14 04:00:00,604,48,100
749,2014-05-14 05:00:00,1560,48,100
750,2014-05-14 06:00:00,3156,48,100
751,2014-05-14 07:00:00,4196,48,100
752,2014-05-14 08:00:00,4294,48,100
753,2014-05-14 09:00:00,3628,48,100
754,2014-05-14 10:00:00,3680,48,100
755,2014-05-14 11:00:00,3902,48,100
756,2014-05-14 12:00:00,4124,48,100
757,2014-05-14 13:00:00,4518,48,100
758,2014-05-14 14:00:00,5393,48,100
759,2014-05-14 15:00:00,6334,48,100
760,2014-05-14 16:00:00,6097,48,100
761,2014-05-14 17:00:00,6275,48,100
762,2014-05-14 18:00:00,4778,48,100
763,2014-05-14 19:00:00,3272,48,100
764,2014-05-14 20:00:00,3031,48,100
765,2014-05-14 21:00:00,2491,48,100
766,2014-05-14 22:00:00,1795,48,100
767,2014-05-14 23:00:00,1234,48,100
768,2014-05-15 00:00:00,733,48,100
769,2014-05-15 01:00:00,473,48,100
770,2014-05-15 02:00:00,337,48,100
771,2014-05-15 03:00:00,392,48,100
772,2014-05-15 04:00:00,615,48,100
773,2014-05-15 05:00:00,1529,48,92
774,2014-05-15 06:00:00,3038,48,100
775,2014-05-15 07:00:00,3792,48,100
776,2014-05-15 08:00:00,3668,48,100
777,2014-05-15 09:00:00,3633,48,100
778,2014-05-15 10:00:00,3740,48,100
779,2014-05-15 11:00:00,4062,48,100
780,2014-05-15 12:00:00,4342,48,100
781,2014-05-15 13:00:00,4582,48,92
782,2014-05-15 14:00:00,5341,48,100
783,2014-05-15 15:00:00,6476,48,83
784,2014-05-15 16:00:00,6187,48,92
785,2014-05-15 17:00:00,5794,48,100
786,2014-05-15 18:00:00,4615,48,100
787,2014-05-15 19:00:00,3625,48,100
788,2014-05-15 20:00:00,3254,48,100
789,2014-05-15 21:00:00,2708,48,100
790,2014-05-15 22:00:00,2061,48,100
791,2014-05-15 23:00:00,1514,48,100
792,2014-05-16 00:00:00,985,48,100
793,2014-05-16 01:00:00,525,48,100
794,2014-05-16 02:00:00,430,48,100
795,2014-05-16 03:00:00,421,48,100
796,2014-05-16 04:00:00,659,48,100
797,2014-05-16 05:00:00,1611,48,100
798,2014-05-16 06:00:00,3274,48,100
799,2014-05-16 07:00:00,4404,48,100
800,2014-05-16 08:00:00,4089,48,100
801,2014-05-16 09:00:00,3772,48,100
802,2014-05-16 10:00:00,3989,48,100
803,2014-05-16 11:00:00,4368,48,100
804,2014-05-16 12:00:00,4705,48,100
805,2014-05-16 13:00:00,5069,48,100
806,2014-05-16 14:00:00,5811,48,100
807,2014-05-16 15:00:00,6500,48,100
808,2014-05-16 16:00:00,6494,48,100
809,2014-05-16 17:00:00,6067,48,100
810,2014-05-16 18:00:00,5126,48,100
811,2014-05-16 19:00:00,4133,48,100
812,2014-05-16 20:00:00,3670,48,100
813,2014-05-16 21:00:00,3100,48,100
814,2014-05-16 22:00:00,2531,48,100
815,2014-05-16 23:00:00,1877,48,92
816,2014-05-19 00:00:00,662,48,100
817,2014-05-19 01:00:00,407,48,100
818,2014-05-19 02:00:00,302,48,100
819,2014-05-19 03:00:00,414,48,100
820,2014-05-19 04:00:00,662,48,100
821,2014-05-19 05:00:00,1678,48,100
822,2014-05-19 06:00:00,3199,48,100
823,2014-05-19 07:00:00,4327,48,100
824,2014-05-19 08:00:00,4077,48,100
825,2014-05-19 09:00:00,3634,48,100
826,2014-05-19 10:00:00,3660,48,100
827,2014-05-19 11:00:00,4006,48,100
828,2014-05-19 12:00:00,4102,48,100
829,2014-05-19 13:00:00,4514,48,100
830,2014-05-19 14:00:00,5498,48,100
831,2014-05-19 15:00:00,6500,48,100
832,2014-05-19 16:00:00,6585,48,100
833,2014-05-19 17:00:00,6198,48,100
834,2014-05-19 18:00:00,4625,48,100
835,2014-05-19 19:00:00,3345,48,83
836,2014-05-19 20:00:00,2720,48,92
837,2014-05-19 21:00:00,2176,48,100
838,2014-05-19 22:00:00,1635,48,100
839,2014-05-19 23:00:00,1084,48,100
840,2014-05-20 00:00:00,638,48,100
841,2014-05-20 01:00:00,412,48,100
842,2014-05-20 02:00:00,277,48,100
843,2014-05-20 03:00:00,351,48,100
844,2014-05-20 04:00:00,609,48,100
845,2014-05-20 05:00:00,1621,48,100
846,2014-05-20 06:00:00,3223,48,83
847,2014-05-20 07:00:00,4378,48,100
848,2014-05-20 08:00:00,4120,48,100
849,2014-05-20 09:00:00,3764,48,92
850,2014-05-20 10:00:00,3723,48,100
851,2014-05-20 11:00:00,3869,48,100
852,2014-05-20 12:00:00,4198,48,100
853,2014-05-20 13:00:00,4600,48,100
854,2014-05-20 14:00:00,5653,48,100
855,2014-05-20 15:00:00,6533,48,100
856,2014-05-20 16:00:00,6488,48,100
857,2014-05-20 17:00:00,6316,48,100
858,2014-05-20 18:00:00,4825,48,100
859,2014-05-20 19:00:00,3521,48,100
860,2014-05-20 20:00:00,2928,48,100
861,2014-05-20 21:00:00,2517,48,100
862,2014-05-20 22:00:00,1923,48,100
863,2014-05-20 23:00:00,1227,48,83
864,2014-05-21 00:00:00,662,48,100
865,2014-05-21 01:00:00,413,48,100
866,2014-05-21 02:00:00,325,48,100
867,2014-05-21 03:00:00,358,48,100
868,2014-05-21 04:00:00,593,48,100
869,2014-05-21 05:00:00,1623,48,100
870,2014-05-21 06:00:00,3202,48,100
871,2014-05-21 07:00:00,4302,48,100
872,2014-05-21 08:00:00,4231,48,92
873,2014-05-21 09:00:00,3667,48,100
874,2014-05-21 10:00:00,3609,48,100
875,2014-05-21 11:00:00,3879,48,100
876,2014-05-21 12:00:00,4200,48,100
877,2014-05-21 13:00:00,4602,48,100
878,2014-05-21 14:00:00,5693,48,100
879,2014-05-21 15:00:00,6605,48,75
880,2014-05-21 16:00:00,6454,48,100
881,2014-05-21 17:00:00,6155,48,100
882,2014-05-21 18:00:00,5052,48,100
883,2014-05-21 19:00:00,3825,48,100
884,2014-05-21 20:00:00,3251,48,100
885,2014-05-21 21:00:00,2685,48,100
886,2014-05-21 22:00:00,1859,48,100
887,2014-05-21 23:00:00,1229,48,92
888,2014-05-22 00:00:00,877,48,100
889,2014-05-22 01:00:00,443,48,100
890,2014-05-22 02:00:00,359,48,100
891,2014-05-22 03:00:00,388,48,100
892,2014-05-22 04:00:00,620,48,100
893,2014-05-22 05:00:00,1695,48,100
894,2014-05-22 06:00:00,3231,48,100
895,2014-05-22 07:00:00,4446,48,100
896,2014-05-22 08:00:00,4167,48,100
897,2014-05-22 09:00:00,3715,48,100
898,2014-05-22 10:00:00,3655,48,100
899,2014-05-22 11:00:00,4112,48,100
900,2014-05-22 12:00:00,4426,48,100
901,2014-05-22 13:00:00,4817,48,100
902,2014-05-22 14:00:00,5684,48,100
903,2014-05-22 15:00:00,6678,48,100
904,2014-05-22 16:00:00,6898,48,100
905,2014-05-22 17:00:00,6446,48,100
906,2014-05-22 18:00:00,4902,48,100
907,2014-05-22 19:00:00,3714,48,100
908,2014-05-22 20:00:00,2911,48,100
909,2014-05-22 21:00:00,2660,48,100
910,2014-05-22 22:00:00,2024,48,100
911,2014-05-22 23:00:00,1315,48,100
912,2014-05-23 00:00:00,734,48,100
913,2014-05-23 01:00:00,480,48,100
914,2014-05-23 02:00:00,418,48,100
915,2014-05-23 03:00:00,391,48,100
916,2014-05-23 04:00:00,688,48,100
917,2014-05-23 05:00:00,1562,48,100
918,2014-05-23 06:00:00,3312,48,100
919,2014-05-23 07:00:00,4212,48,100
920,2014-05-23 08:00:00,4209,48,100
921,2014-05-23 09:00:00,3987,48,100
922,2014-05-23 10:00:00,4204,48,100
923,2014-05-23 11:00:00,4529,48,100
924,2014-05-23 12:00:00,4929,48,100
925,2014-05-23 13:00:00,5467,48,92
926,2014-05-23 14:00:00,6352,48,100
927,2014-05-23 15:00:00,6651,48,100
928,2014-05-23 16:00:00,6599,48,100
929,2014-05-23 17:00:00,6444,48,100
930,2014-05-23 18:00:00,5243,48,100
931,2014-05-23 19:00:00,4248,48,100
932,2014-05-23 20:00:00,3414,48,100
933,2014-05-23 21:00:00,3108,48,100
934,2014-05-23 22:00:00,2711,48,100
935,2014-05-23 23:00:00,2004,48,100
936,2014-05-27 00:00:00,631,48,100
937,2014-05-27 01:00:00,407,48,100
938,2014-05-27 02:00:00,292,48,100
939,2014-05-27 03:00:00,386,48,100
940,2014-05-27 04:00:00,626,48,100
941,2014-05-27 05:00:00,1724,48,100
942,2014-05-27 06:00:00,3248,48,100
943,2014-05-27 07:00:00,4304,48,100
944,2014-05-27 08:00:00,4190,48,100
945,2014-05-27 09:00:00,3775,48,100
946,2014-05-27 10:00:00,3818,48,100
947,2014-05-27 11:00:00,4062,48,100
948,2014-05-27 12:00:00,4367,48,100
949,2014-05-27 13:00:00,4676,48,100
950,2014-05-27 14:00:00,5428,48,100
951,2014-05-27 15:00:00,6389,48,100
952,2014-05-27 16:00:00,6573,48,92
953,2014-05-27 17:00:00,6214,48,92
954,2014-05-27 18:00:00,4805,48,100
955,2014-05-27 19:00:00,3467,48,100
956,2014-05-27 20:00:00,2989,48,100
957,2014-05-27 21:00:00,2404,48,100
958,2014-05-27 22:00:00,1771,48,100
959,2014-05-27 23:00:00,1154,48,100
960,2014-05-28 00:00:00,647,48,100
961,2014-05-28 01:00:00,435,48,100
962,2014-05-28 02:00:00,305,48,100
963,2014-05-28 03:00:00,366,48,100
964,2014-05-28 04:00:00,623,48,100
965,2014-05-28 05:00:00,1640,48,100
966,2014-05-28 06:00:00,3176,48,100
967,2014-05-28 07:00:00,4326,48,100
968,2014-05-28 08:00:00,4123,48,100
969,2014-05-28 09:00:00,3624,48,100
970,2014-05-28 10:00:00,3550,48,100
971,2014-05-28 11:00:00,3988,48,100
972,2014-05-28 12:00:00,4351,48,100
973,2014-05-28 13:00:00,4495,48,100
974,2014-05-28 14:00:00,5532,48,100
975,2014-05-28 15:00:00,6465,48,100
976,2014-05-28 16:00:00,6648,48,100
977,2014-05-28 17:00:00,6347,48,100
978,2014-05-28 18:00:00,4640,48,100
979,2014-05-28 19:00:00,3861,48,100
980,2014-05-28 20:00:00,3147,48,100
981,2014-05-28 21:00:00,2568,48,100
982,2014-05-28 22:00:00,1868,48,100
983,2014-05-28 23:00:00,1343,48,100
984,2014-05-29 00:00:00,709,48,100
985,2014-05-29 01:00:00,461,48,100
986,2014-05-29 02:00:00,346,48,100
987,2014-05-29 03:00:00,388,48,100
988,2014-05-29 04:00:00,631,48,100
989,2014-05-29 05:00:00,1663,48,100
990,2014-05-29 06:00:00,3273,48,100
991,2014-05-29 07:00:00,4288,48,100
992,2014-05-29 08:00:00,4161,48,100
993,2014-05-29 09:00:00,3647,48,92
994,2014-05-29 10:00:00,3742,48,100
995,2014-05-29 11:00:00,3980,48,100
996,2014-05-29 12:00:00,4347,48,100
997,2014-05-29 13:00:00,4730,48,100
998,2014-05-29 14:00:00,5663,48,100
999,2014-05-29 15:00:00,6359,48,100
1000,2014-05-29 16:00:00,6676,48,100
1001,2014-05-29 17:00:00,5733,48,100
1002,2014-05-29 18:00:00,5410,48,100
1003,2014-05-29 19:00:00,3806,48,100
1004,2014-05-29 20:00:00,3257,48,100
1005,2014-05-29 21:00:00,2620,48,100
1006,2014-05-29 22:00:00,2027,48,100
1007,2014-05-29 23:00:00,1338,48,100
1008,2014-05-30 00:00:00,752,48,100
1009,2014-05-30 01:00:00,447,48,100
1010,2014-05-30 02:00:00,419,48,100
1011,2014-05-30 03:00:00,404,48,100
1012,2014-05-30 04:00:00,621,48,100
1013,2014-05-30 05:00:00,1714,48,100
1014,2014-05-30 06:00:00,3231,48,100
1015,2014-05-30 07:00:00,4339,48,100
1016,2014-05-30 08:00:00,4004,48,100
1017,2014-05-30 09:00:00,3899,48,100
1018,2014-05-30 10:00:00,4039,48,100
1019,2014-05-30 11:00:00,4270,48,100
1020,2014-05-30 12:00:00,4849,48,100
1021,2014-05-30 13:00:00,5183,48,100
1022,2014-05-30 14:00:00,5559,48,100
1023,2014-05-30 15:00:00,6903,48,100
1024,2014-05-30 16:00:00,6453,48,100
1025,2014-05-30 17:00:00,6346,48,100
1026,2014-05-30 18:00:00,5309,48,100
1027,2014-05-30 19:00:00,4319,48,100
1028,2014-05-30 20:00:00,3728,48,100
1029,2014-05-30 21:00:00,3151,48,100
1030,2014-05-30 22:00:00,2482,48,100
1031,2014-05-30 23:00:00,1896,48,100
1032,2014-06-02 00:00:00,678,48,100
1033,2014-06-02 01:00:00,428,48,100
1034,2014-06-02 02:00:00,340,48,100
1035,2014-06-02 03:00:00,396,48,100
1036,2014-06-02 04:00:00,673,48,100
1037,2014-06-02 05:00:00,1618,48,100
1038,2014-06-02 06:00:00,3150,48,100
1039,2014-06-02 07:00:00,4374,48,100
1040,2014-06-02 08:00:00,4011,48,100
1041,2014-06-02 09:00:00,3646,48,100
1042,2014-06-02 10:00:00,3731,48,100
1043,2014-06-02 11:00:00,4094,48,100
1044,2014-06-02 12:00:00,4307,48,100
1045,2014-06-02 13:00:00,4472,48,100
1046,2014-06-02 14:00:00,5551,48,100
1047,2014-06-02 15:00:00,6349,48,100
1048,2014-06-02 16:00:00,6495,48,100
1049,2014-06-02 17:00:00,6072,48,100
1050,2014-06-02 18:00:00,4881,48,100
1051,2014-06-02 19:00:00,3481,48,100
1052,2014-06-02 20:00:00,2848,48,100
1053,2014-06-02 21:00:00,2351,48,100
1054,2014-06-02 22:00:00,1940,48,100
1055,2014-06-02 23:00:00,1422,48,100
1056,2014-06-03 00:00:00,782,48,100
1057,2014-06-03 01:00:00,411,48,100
1058,2014-06-03 02:00:00,303,48,100
1059,2014-06-03 03:00:00,386,48,100
1060,2014-06-03 04:00:00,625,48,100
1061,2014-06-03 05:00:00,1652,48,100
1062,2014-06-03 06:00:00,3227,48,100
1063,2014-06-03 07:00:00,4307,48,100
1064,2014-06-03 08:00:00,4255,48,100
1065,2014-06-03 09:00:00,3771,48,100
1066,2014-06-03 10:00:00,3767,48,100
1067,2014-06-03 11:00:00,3855,48,100
1068,2014-06-03 12:00:00,4221,48,100
1069,2014-06-03 13:00:00,4716,48,100
1070,2014-06-03 14:00:00,5582,48,92
1071,2014-06-03 15:00:00,6602,48,100
1072,2014-06-03 16:00:00,6513,48,100
1073,2014-06-03 17:00:00,6250,48,100
1074,2014-06-03 18:00:00,4881,48,100
1075,2014-06-03 19:00:00,3552,48,83
1076,2014-06-03 20:00:00,3197,48,100
1077,2014-06-03 21:00:00,2631,48,92
1078,2014-06-03 22:00:00,2179,48,100
1079,2014-06-03 23:00:00,1326,48,100
1080,2014-06-04 00:00:00,791,48,92
1081,2014-06-04 01:00:00,462,48,100
1082,2014-06-04 02:00:00,344,48,100
1083,2014-06-04 03:00:00,381,48,100
1084,2014-06-04 04:00:00,618,48,100
1085,2014-06-04 05:00:00,1625,48,100
1086,2014-06-04 06:00:00,3246,48,100
1087,2014-06-04 07:00:00,4388,48,100
1088,2014-06-04 08:00:00,4115,48,100
1089,2014-06-04 09:00:00,3564,48,100
1090,2014-06-04 10:00:00,3630,48,100
1091,2014-06-04 11:00:00,3942,48,100
1092,2014-06-04 12:00:00,4293,48,100
1093,2014-06-04 13:00:00,4511,48,100
1094,2014-06-04 14:00:00,5519,48,100
1095,2014-06-04 15:00:00,6486,48,83
1096,2014-06-04 16:00:00,6496,48,100
1097,2014-06-04 17:00:00,6386,48,100
1098,2014-06-04 18:00:00,4971,48,100
1099,2014-06-04 19:00:00,3841,48,100
1100,2014-06-04 20:00:00,3357,48,100
1101,2014-06-04 21:00:00,2674,48,100
1102,2014-06-04 22:00:00,2063,48,100
1103,2014-06-04 23:00:00,1202,48,100
1104,2014-06-05 00:00:00,745,48,100
1105,2014-06-05 01:00:00,447,48,100
1106,2014-06-05 02:00:00,377,48,100
1107,2014-06-05 03:00:00,401,48,100
1108,2014-06-05 04:00:00,632,48,100
1109,2014-06-05 05:00:00,1648,48,100
1110,2014-06-05 06:00:00,3213,48,100
1111,2014-06-05 07:00:00,3834,48,100
1112,2014-06-05 08:00:00,4461,48,100
1113,2014-06-05 09:00:00,3778,48,100
1114,2014-06-05 10:00:00,3771,48,100
1115,2014-06-05 11:00:00,4357,48,92
1116,2014-06-05 12:00:00,4473,48,100
1117,2014-06-05 13:00:00,4674,48,100
1118,2014-06-05 14:00:00,5572,48,100
1119,2014-06-05 15:00:00,6385,48,100
1120,2014-06-05 16:00:00,6321,48,100
1121,2014-06-05 17:00:00,6357,48,100
1122,2014-06-05 18:00:00,4978,48,100
1123,2014-06-05 19:00:00,3742,48,100
1124,2014-06-05 20:00:00,3329,48,100
1125,2014-06-05 21:00:00,2792,48,100
1126,2014-06-05 22:00:00,2169,48,100
1127,2014-06-05 23:00:00,1408,48,100
1128,2014-06-06 00:00:00,798,48,100
1129,2014-06-06 01:00:00,502,48,100
1130,2014-06-06 02:00:00,387,48,100
1131,2014-06-06 03:00:00,426,48,100
1132,2014-06-06 04:00:00,622,48,100
1133,2014-06-06 05:00:00,1607,48,100
1134,2014-06-06 06:00:00,3235,48,100
1135,2014-06-06 07:00:00,4273,48,100
1136,2014-06-06 08:00:00,4040,48,100
1137,2014-06-06 09:00:00,3916,48,100
1138,2014-06-06 10:00:00,3914,48,100
1139,2014-06-06 11:00:00,4561,48,100
1140,2014-06-06 12:00:00,4901,48,100
1141,2014-06-06 13:00:00,5345,48,100
1142,2014-06-06 14:00:00,6113,48,100
1143,2014-06-06 15:00:00,6801,48,100
1144,2014-06-06 16:00:00,6671,48,100
1145,2014-06-06 17:00:00,6335,48,100
1146,2014-06-06 18:00:00,5098,48,100
1147,2014-06-06 19:00:00,4081,48,100
1148,2014-06-06 20:00:00,3535,48,100
1149,2014-06-06 21:00:00,3285,48,100
1150,2014-06-06 22:00:00,2709,48,100
1151,2014-06-06 23:00:00,1875,48,100
1152,2014-06-09 00:00:00,690,48,100
1153,2014-06-09 01:00:00,426,48,100
1154,2014-06-09 02:00:00,335,48,100
1155,2014-06-09 03:00:00,362,48,100
1156,2014-06-09 04:00:00,684,48,100
1157,2014-06-09 05:00:00,1728,48,100
1158,2014-06-09 06:00:00,3216,48,100
1159,2014-06-09 07:00:00,2763,48,100
1160,2014-06-09 08:00:00,2946,48,100
1161,2014-06-09 09:00:00,3606,48,100
1162,2014-06-09 10:00:00,3725,48,100
1163,2014-06-09 11:00:00,3983,48,100
1164,2014-06-09 12:00:00,4106,48,100
1165,2014-06-09 13:00:00,4536,48,100
1166,2014-06-09 14:00:00,5568,48,100
1167,2014-06-09 15:00:00,6371,48,100
1168,2014-06-09 16:00:00,6332,48,100
1169,2014-06-09 17:00:00,6085,48,100
1170,2014-06-09 18:00:00,4717,48,100
1171,2014-06-09 19:00:00,3529,48,100
1172,2014-06-09 20:00:00,2818,48,100
1173,2014-06-09 21:00:00,2335,48,100
1174,2014-06-09 22:00:00,1758,48,100
1175,2014-06-09 23:00:00,1126,48,100
1176,2014-06-10 00:00:00,643,48,100
1177,2014-06-10 01:00:00,424,48,100
1178,2014-06-10 02:00:00,299,48,100
1179,2014-06-10 03:00:00,328,48,100
1180,2014-06-10 04:00:00,606,48,100
1181,2014-06-10 05:00:00,1661,48,100
1182,2014-06-10 06:00:00,3173,48,100
1183,2014-06-10 07:00:00,4225,48,100
1184,2014-06-10 08:00:00,4073,48,100
1185,2014-06-10 09:00:00,3709,48,100
1186,2014-06-10 10:00:00,3778,48,92
1187,2014-06-10 11:00:00,3963,48,100
1188,2014-06-10 12:00:00,4280,48,100
1189,2014-06-10 13:00:00,4640,48,100
1190,2014-06-10 14:00:00,5603,48,83
1191,2014-06-10 15:00:00,6549,48,92
1192,2014-06-10 16:00:00,6514,48,100
1193,2014-06-10 17:00:00,6413,48,83
1194,2014-06-10 18:00:00,4981,48,100
1195,2014-06-10 19:00:00,3540,48,100
1196,2014-06-10 20:00:00,3254,48,100
1197,2014-06-10 21:00:00,2658,48,100
1198,2014-06-10 22:00:00,1890,48,100
1199,2014-06-10 23:00:00,1213,48,100
1200,2014-06-11 00:00:00,677,48,100
1201,2014-06-11 01:00:00,446,48,100
1202,2014-06-11 02:00:00,350,48,100
1203,2014-06-11 03:00:00,358,48,100
1204,2014-06-11 04:00:00,598,48,83
1205,2014-06-11 05:00:00,1648,48,100
1206,2014-06-11 06:00:00,3224,48,100
1207,2014-06-11 07:00:00,4198,48,100
1208,2014-06-11 08:00:00,4168,48,100
1209,2014-06-11 09:00:00,3705,48,100
1210,2014-06-11 10:00:00,3752,48,100
1211,2014-06-11 11:00:00,3960,48,100
1212,2014-06-11 12:00:00,4321,48,100
1213,2014-06-11 13:00:00,4637,48,100
1214,2014-06-11 14:00:00,5706,48,100
1215,2014-06-11 15:00:00,6416,48,100
1216,2014-06-11 16:00:00,6454,48,100
1217,2014-06-11 17:00:00,6231,48,100
1218,2014-06-11 18:00:00,4843,48,75
1219,2014-06-11 19:00:00,3799,48,100
1220,2014-06-11 20:00:00,3309,48,100
1221,2014-06-11 21:00:00,2860,48,100
1222,2014-06-11 22:00:00,2029,48,100
1223,2014-06-11 23:00:00,1282,48,100
1224,2014-06-12 00:00:00,755,48,100
1225,2014-06-12 01:00:00,456,48,100
1226,2014-06-12 02:00:00,395,48,100
1227,2014-06-12 03:00:00,385,48,100
1228,2014-06-12 04:00:00,644,48,100
1229,2014-06-12 05:00:00,1686,48,100
1230,2014-06-12 06:00:00,3260,48,100
1231,2014-06-12 07:00:00,4253,48,100
1232,2014-06-12 08:00:00,4103,48,100
1233,2014-06-12 09:00:00,3599,48,100
1234,2014-06-12 10:00:00,3841,48,100
1235,2014-06-12 11:00:00,4166,48,100
1236,2014-06-12 12:00:00,4299,48,100
1237,2014-06-12 13:00:00,4858,48,100
1238,2014-06-12 14:00:00,5728,48,75
1239,2014-06-12 15:00:00,6542,48,83
1240,2014-06-12 16:00:00,6658,48,100
1241,2014-06-12 17:00:00,6352,48,100
1242,2014-06-12 18:00:00,5100,48,100
1243,2014-06-12 19:00:00,3925,48,100
1244,2014-06-12 20:00:00,3349,48,100
1245,2014-06-12 21:00:00,2864,48,100
1246,2014-06-12 22:00:00,2151,48,100
1247,2014-06-12 23:00:00,1351,48,83
1248,2014-06-13 00:00:00,840,48,100
1249,2014-06-13 01:00:00,469,48,100
1250,2014-06-13 02:00:00,425,48,100
1251,2014-06-13 03:00:00,415,48,100
1252,2014-06-13 04:00:00,615,48,100
1253,2014-06-13 05:00:00,1647,48,100
1254,2014-06-13 06:00:00,3115,48,100
1255,2014-06-13 07:00:00,4151,48,100
1256,2014-06-13 08:00:00,3899,48,100
1257,2014-06-13 09:00:00,3789,48,100
1258,2014-06-13 10:00:00,4070,48,100
1259,2014-06-13 11:00:00,4565,48,100
1260,2014-06-13 12:00:00,4874,48,100
1261,2014-06-13 13:00:00,5355,48,100
1262,2014-06-13 14:00:00,6267,48,100
1263,2014-06-13 15:00:00,6740,48,83
1264,2014-06-13 16:00:00,6596,48,100
1265,2014-06-13 17:00:00,6396,48,100
1266,2014-06-13 18:00:00,5173,48,100
