,Hour,Flow (Veh/Hour),# Lane Points,% Observed
640,2014-02-10 16:00:00,6563,48,100
641,2014-02-10 17:00:00,6273,48,100
642,2014-02-10 18:00:00,4681,48,100
643,2014-02-10 19:00:00,3217,48,100
644,2014-02-10 20:00:00,2492,48,100
645,2014-02-10 21:00:00,2201,48,100
646,2014-02-10 22:00:00,1583,48,100
647,2014-02-10 23:00:00,973,48,100
648,2014-02-11 00:00:00,528,48,100
649,2014-02-11 01:00:00,393,48,100
650,2014-02-11 02:00:00,260,48,100
651,2014-02-11 03:00:00,306,48,100
652,2014-02-11 04:00:00,656,48,100
653,2014-02-11 05:00:00,1463,48,100
654,2014-02-11 06:00:00,3122,48,100
655,2014-02-11 07:00:00,4229,48,100
656,2014-02-11 08:00:00,4218,48,100
657,2014-02-11 09:00:00,3646,48,100
658,2014-02-11 10:00:00,3670,48,100
659,2014-02-11 11:00:00,3936,48,100
660,2014-02-11 12:00:00,4230,48,100
661,2014-02-11 13:00:00,4587,48,83
662,2014-02-11 14:00:00,5572,48,92
663,2014-02-11 15:00:00,6396,48,92
664,2014-02-11 16:00:00,6723,48,100
665,2014-02-11 17:00:00,6085,48,100
666,2014-02-11 18:00:00,5022,48,100
667,2014-02-11 19:00:00,3436,48,92
668,2014-02-11 20:00:00,2751,48,100
669,2014-02-11 21:00:00,2489,48,100
670,2014-02-11 22:00:00,1689,48,100
671,2014-02-11 23:00:00,1122,48,100
672,2014-02-12 00:00:00,588,48,100
673,2014-02-12 01:00:00,351,48,100
674,2014-02-12 02:00:00,276,48,100
675,2014-02-12 03:00:00,338,48,100
676,2014-02-12 04:00:00,622,48,100
677,2014-02-12 05:00:00,1431,48,100
678,2014-02-12 06:00:00,3172,48,100
679,2014-02-12 07:00:00,4254,48,100
680,2014-02-12 08:00:00,4274,48,100
681,2014-02-12 09:00:00,3604,48,100
682,2014-02-12 10:00:00,3626,48,100
683,2014-02-12 11:00:00,4020,48,83
684,2014-02-12 12:00:00,4388,48,100
685,2014-02-12 13:00:00,4599,48,100
686,2014-02-12 14:00:00,5669,48,100
687,2014-02-12 15:00:00,6526,48,100
688,2014-02-12 16:00:00,6678,48,100
689,2014-02-12 17:00:00,6350,48,100
690,2014-02-12 18:00:00,5234,48,100
691,2014-02-12 19:00:00,3573,48,100
692,2014-02-12 20:00:00,2970,48,100
693,2014-02-12 21:00:00,2598,48,100
694,2014-02-12 22:00:00,1755,48,100
695,2014-02-12 23:00:00,1108,48,100
696,2014-02-13 00:00:00,603,48,100
697,2014-02-13 01:00:00,424,48,100
698,2014-02-13 02:00:00,317,48,100
699,2014-02-13 03:00:00,360,48,100
700,2014-02-13 04:00:00,599,48,100
701,2014-02-13 05:00:00,1544,48,100
702,2014-02-13 06:00:00,3222,48,100
703,2014-02-13 07:00:00,4138,48,100
704,2014-02-13 08:00:00,4201,48,100
705,2014-02-13 09:00:00,3990,48,100
706,2014-02-13 10:00:00,3927,48,100
707,2014-02-13 11:00:00,4195,48,100
708,2014-02-13 12:00:00,4444,48,100
709,2014-02-13 13:00:00,4882,48,100
710,2014-02-13 14:00:00,5784,48,100
711,2014-02-13 15:00:00,6644,48,100
712,2014-02-13 16:00:00,6370,48,100
713,2014-02-13 17:00:00,6255,48,100
714,2014-02-13 18:00:00,5564,48,100
715,2014-02-13 19:00:00,4181,48,100
716,2014-02-13 20:00:00,3216,48,100
717,2014-02-13 21:00:00,2854,48,100
718,2014-02-13 22:00:00,1950,48,100
719,2014-02-13 23:00:00,1250,48,100
720,2014-02-14 00:00:00,745,48,100
721,2014-02-14 01:00:00,533,48,100
722,2014-02-14 02:00:00,393,48,100
723,2014-02-14 03:00:00,370,48,92
724,2014-02-14 04:00:00,616,48,100
725,2014-02-14 05:00:00,1448,48,100
726,2014-02-14 06:00:00,3247,48,100
727,2014-02-14 07:00:00,4205,48,100
728,2014-02-14 08:00:00,4143,48,100
729,2014-02-14 09:00:00,4155,48,100
730,2014-02-14 10:00:00,4529,48,100
731,2014-02-14 11:00:00,4984,48,100
732,2014-02-14 12:00:00,5476,48,100
733,2014-02-14 13:00:00,5819,48,100
734,2014-02-14 14:00:00,6269,48,100
735,2014-02-14 15:00:00,6917,48,100
736,2014-02-14 16:00:00,6617,48,100
737,2014-02-14 17:00:00,6466,48,100
738,2014-02-14 18:00:00,5664,48,100
739,2014-02-14 19:00:00,4366,48,100
740,2014-02-14 20:00:00,3357,48,100
741,2014-02-14 21:00:00,3191,48,100
742,2014-02-14 22:00:00,2509,48,100
743,2014-02-14 23:00:00,1816,48,100
744,2014-02-18 00:00:00,572,48,100
745,2014-02-18 01:00:00,369,48,100
746,2014-02-18 02:00:00,284,48,100
747,2014-02-18 03:00:00,295,48,100
748,2014-02-18 04:00:00,654,48,100
749,2014-02-18 05:00:00,1549,48,100
750,2014-02-18 06:00:00,3184,48,100
751,2014-02-18 07:00:00,4291,48,100
752,2014-02-18 08:00:00,4272,48,100
753,2014-02-18 09:00:00,3876,48,100
754,2014-02-18 10:00:00,3768,48,100
755,2014-02-18 11:00:00,3943,48,100
756,2014-02-18 12:00:00,4220,48,100
757,2014-02-18 13:00:00,4574,48,100
758,2014-02-18 14:00:00,5698,48,100
759,2014-02-18 15:00:00,6560,48,100
760,2014-02-18 16:00:00,6615,48,100
761,2014-02-18 17:00:00,6213,48,100
762,2014-02-18 18:00:00,4824,48,100
763,2014-02-18 19:00:00,3356,48,100
764,2014-02-18 20:00:00,2754,48,100
765,2014-02-18 21:00:00,2479,48,100
766,2014-02-18 22:00:00,1852,48,100
767,2014-02-18 23:00:00,1043,48,100
768,2014-02-19 00:00:00,575,48,100
769,2014-02-19 01:00:00,364,48,100
770,2014-02-19 02:00:00,308,48,100
771,2014-02-19 03:00:00,322,48,92
772,2014-02-19 04:00:00,595,48,100
773,2014-02-19 05:00:00,1463,48,100
774,2014-02-19 06:00:00,3112,48,100
775,2014-02-19 07:00:00,4268,48,100
776,2014-02-19 08:00:00,4282,48,100
777,2014-02-19 09:00:00,3718,48,100
778,2014-02-19 10:00:00,3705,48,100
779,2014-02-19 11:00:00,4006,48,92
780,2014-02-19 12:00:00,4363,48,92
781,2014-02-19 13:00:00,4657,48,100
782,2014-02-19 14:00:00,5526,48,100
783,2014-02-19 15:00:00,6363,48,100
784,2014-02-19 16:00:00,6754,48,100
785,2014-02-19 17:00:00,6540,48,100
786,2014-02-19 18:00:00,5068,48,100
787,2014-02-19 19:00:00,3486,48,100
788,2014-02-19 20:00:00,2888,48,100
789,2014-02-19 21:00:00,2476,48,100
790,2014-02-19 22:00:00,1744,48,100
791,2014-02-19 23:00:00,1121,48,100
792,2014-02-20 00:00:00,650,48,100
793,2014-02-20 01:00:00,385,48,100
794,2014-02-20 02:00:00,303,48,100
795,2014-02-20 03:00:00,342,48,100
796,2014-02-20 04:00:00,620,48,100
797,2014-02-20 05:00:00,1538,48,100
798,2014-02-20 06:00:00,3246,48,100
799,2014-02-20 07:00:00,4193,48,100
800,2014-02-20 08:00:00,4301,48,100
801,2014-02-20 09:00:00,3805,48,100
802,2014-02-20 10:00:00,3695,48,100
803,2014-02-20 11:00:00,3944,48,100
804,2014-02-20 12:00:00,4435,48,100
805,2014-02-20 13:00:00,4775,48,100
806,2014-02-20 14:00:00,5816,48,100
807,2014-02-20 15:00:00,6368,48,100
808,2014-02-20 16:00:00,6909,48,100
809,2014-02-20 17:00:00,6513,48,100
810,2014-02-20 18:00:00,5188,48,100
811,2014-02-20 19:00:00,3962,48,100
812,2014-02-20 20:00:00,2855,48,100
813,2014-02-20 21:00:00,2527,48,100
814,2014-02-20 22:00:00,1765,48,100
815,2014-02-20 23:00:00,1118,48,100
816,2014-02-21 00:00:00,717,48,100
817,2014-02-21 01:00:00,454,48,100
818,2014-02-21 02:00:00,351,48,100
819,2014-02-21 03:00:00,367,48,100
820,2014-02-21 04:00:00,628,48,100
821,2014-02-21 05:00:00,1521,48,100
822,2014-02-21 06:00:00,3123,48,100
823,2014-02-21 07:00:00,4535,48,100
824,2014-02-21 08:00:00,4166,48,100
825,2014-02-21 09:00:00,3877,48,100
826,2014-02-21 10:00:00,3932,48,100
827,2014-02-21 11:00:00,4486,48,100
828,2014-02-21 12:00:00,4788,48,100
829,2014-02-21 13:00:00,5235,48,100
830,2014-02-21 14:00:00,6222,48,100
831,2014-02-21 15:00:00,6755,48,100
832,2014-02-21 16:00:00,6714,48,100
833,2014-02-21 17:00:00,6493,48,100
834,2014-02-21 18:00:00,5388,48,100
835,2014-02-21 19:00:00,4005,48,100
836,2014-02-21 20:00:00,3355,48,100
837,2014-02-21 21:00:00,2937,48,100
838,2014-02-21 22:00:00,2387,48,100
839,2014-02-21 23:00:00,1612,48,100
840,2014-02-24 00:00:00,612,48,100
841,2014-02-24 01:00:00,380,48,100
842,2014-02-24 02:00:00,270,48,100
843,2014-02-24 03:00:00,369,48,100
844,2014-02-24 04:00:00,673,48,100
845,2014-02-24 05:00:00,1530,48,100
846,2014-02-24 06:00:00,3207,48,100
847,2014-02-24 07:00:00,4306,48,100
848,2014-02-24 08:00:00,4153,48,100
849,2014-02-24 09:00:00,3710,48,100
850,2014-02-24 10:00:00,3725,48,100
851,2014-02-24 11:00:00,3876,48,100
852,2014-02-24 12:00:00,4212,48,100
853,2014-02-24 13:00:00,4488,48,100
854,2014-02-24 14:00:00,5511,48,100
855,2014-02-24 15:00:00,6577,48,100
856,2014-02-24 16:00:00,6544,48,100
857,2014-02-24 17:00:00,6261,48,100
858,2014-02-24 18:00:00,4598,48,100
859,2014-02-24 19:00:00,3213,48,100
860,2014-02-24 20:00:00,2558,48,100
861,2014-02-24 21:00:00,2216,48,100
862,2014-02-24 22:00:00,1605,48,100
863,2014-02-24 23:00:00,1033,48,100
864,2014-02-25 00:00:00,565,48,100
865,2014-02-25 01:00:00,364,48,100
866,2014-02-25 02:00:00,257,48,100
867,2014-02-25 03:00:00,342,48,100
868,2014-02-25 04:00:00,632,48,100
869,2014-02-25 05:00:00,1494,48,100
870,2014-02-25 06:00:00,3262,48,100
871,2014-02-25 07:00:00,4426,48,100
872,2014-02-25 08:00:00,4091,48,100
873,2014-02-25 09:00:00,3764,48,100
874,2014-02-25 10:00:00,3650,48,67
875,2014-02-25 11:00:00,3860,48,0
876,2014-02-25 12:00:00,4257,48,42
877,2014-02-25 13:00:00,4626,48,100
878,2014-02-25 14:00:00,5516,48,100
879,2014-02-25 15:00:00,6432,48,100
880,2014-02-25 16:00:00,6622,48,100
881,2014-02-25 17:00:00,6362,48,100
882,2014-02-25 18:00:00,4953,48,100
883,2014-02-25 19:00:00,3370,48,100
884,2014-02-25 20:00:00,2755,48,100
885,2014-02-25 21:00:00,2528,48,100
886,2014-02-25 22:00:00,1919,48,100
887,2014-02-25 23:00:00,1061,48,100
888,2014-02-26 00:00:00,590,48,100
889,2014-02-26 01:00:00,383,48,100
890,2014-02-26 02:00:00,293,48,100
891,2014-02-26 03:00:00,318,48,100
892,2014-02-26 04:00:00,637,48,100
893,2014-02-26 05:00:00,1516,48,100
894,2014-02-26 06:00:00,3125,48,100
895,2014-02-26 07:00:00,4428,48,100
896,2014-02-26 08:00:00,4347,48,100
897,2014-02-26 09:00:00,3687,48,100
898,2014-02-26 10:00:00,3659,48,100
899,2014-02-26 11:00:00,3936,48,100
900,2014-02-26 12:00:00,4512,48,100
901,2014-02-26 13:00:00,4738,48,100
902,2014-02-26 14:00:00,5581,48,100
903,2014-02-26 15:00:00,6427,48,100
904,2014-02-26 16:00:00,6512,48,92
905,2014-02-26 17:00:00,6149,48,100
906,2014-02-26 18:00:00,5092,48,100
907,2014-02-26 19:00:00,3739,48,100
908,2014-02-26 20:00:00,3085,48,100
909,2014-02-26 21:00:00,2474,48,100
910,2014-02-26 22:00:00,1719,48,100
911,2014-02-26 23:00:00,1044,48,100
912,2014-02-27 00:00:00,661,48,100
913,2014-02-27 01:00:00,422,48,100
914,2014-02-27 02:00:00,287,48,100
915,2014-02-27 03:00:00,314,48,100
916,2014-02-27 04:00:00,609,48,100
917,2014-02-27 05:00:00,1491,48,100
918,2014-02-27 06:00:00,2909,48,100
919,2014-02-27 07:00:00,3961,48,100
920,2014-02-27 08:00:00,3989,48,100
921,2014-02-27 09:00:00,3714,48,100
922,2014-02-27 10:00:00,3713,48,100
923,2014-02-27 11:00:00,3969,48,100
924,2014-02-27 12:00:00,4205,48,100
925,2014-02-27 13:00:00,4743,48,100
926,2014-02-27 14:00:00,5640,48,100
927,2014-02-27 15:00:00,6556,48,100
928,2014-02-27 16:00:00,6669,48,100
929,2014-02-27 17:00:00,6134,48,100
930,2014-02-27 18:00:00,4795,48,100
931,2014-02-27 19:00:00,3682,48,100
932,2014-02-27 20:00:00,2711,48,100
933,2014-02-27 21:00:00,2597,48,100
934,2014-02-27 22:00:00,1828,48,100
935,2014-02-27 23:00:00,1190,48,100
936,2014-02-28 00:00:00,653,48,100
937,2014-02-28 01:00:00,429,48,100
938,2014-02-28 02:00:00,339,48,100
939,2014-02-28 03:00:00,323,48,100
940,2014-02-28 04:00:00,558,48,100
941,2014-02-28 05:00:00,1292,48,100
942,2014-02-28 06:00:00,2842,48,100
943,2014-02-28 07:00:00,3942,48,100
944,2014-02-28 08:00:00,3684,48,100
945,2014-02-28 09:00:00,3637,48,100
946,2014-02-28 10:00:00,3772,48,100
947,2014-02-28 11:00:00,3932,48,100
948,2014-02-28 12:00:00,4242,48,100
949,2014-02-28 13:00:00,4839,48,100
950,2014-02-28 14:00:00,5544,48,100
951,2014-02-28 15:00:00,5675,48,100
952,2014-02-28 16:00:00,5446,48,100
953,2014-02-28 17:00:00,5257,48,100
954,2014-02-28 18:00:00,4107,48,100
955,2014-02-28 19:00:00,3193,48,100
956,2014-02-28 20:00:00,2621,48,100
957,2014-02-28 21:00:00,2381,48,100
958,2014-02-28 22:00:00,2050,48,100
959,2014-02-28 23:00:00,1497,48,100
960,2014-03-03 00:00:00,597,48,100
961,2014-03-03 01:00:00,398,48,100
962,2014-03-03 02:00:00,313,48,100
963,2014-03-03 03:00:00,378,48,100
964,2014-03-03 04:00:00,633,48,100
965,2014-03-03 05:00:00,1522,48,100
966,2014-03-03 06:00:00,3243,48,100
967,2014-03-03 07:00:00,4293,48,100
968,2014-03-03 08:00:00,4087,48,100
969,2014-03-03 09:00:00,3821,48,100
970,2014-03-03 10:00:00,3814,48,92
971,2014-03-03 11:00:00,4048,48,83
972,2014-03-03 12:00:00,4335,48,100
973,2014-03-03 13:00:00,4644,48,100
974,2014-03-03 14:00:00,5451,48,100
975,2014-03-03 15:00:00,6456,48,100
976,2014-03-03 16:00:00,6476,48,100
977,2014-03-03 17:00:00,6250,48,100
978,2014-03-03 18:00:00,4666,48,100
979,2014-03-03 19:00:00,3505,48,100
980,2014-03-03 20:00:00,2608,48,100
981,2014-03-03 21:00:00,2300,48,100
982,2014-03-03 22:00:00,1625,48,100
983,2014-03-03 23:00:00,1008,48,100
984,2014-03-04 00:00:00,581,48,100
985,2014-03-04 01:00:00,371,48,100
986,2014-03-04 02:00:00,297,48,100
987,2014-03-04 03:00:00,323,48,100
988,2014-03-04 04:00:00,607,48,100
989,2014-03-04 05:00:00,1512,48,100
990,2014-03-04 06:00:00,3240,48,100
991,2014-03-04 07:00:00,4404,48,100
992,2014-03-04 08:00:00,4112,48,100
993,2014-03-04 09:00:00,3800,48,100
994,2014-03-04 10:00:00,3706,48,100
995,2014-03-04 11:00:00,3924,48,100
996,2014-03-04 12:00:00,4288,48,100
997,2014-03-04 13:00:00,4681,48,100
998,2014-03-04 14:00:00,5797,48,100
999,2014-03-04 15:00:00,6561,48,100
1000,2014-03-04 16:00:00,6418,48,100
1001,2014-03-04 17:00:00,6151,48,100
1002,2014-03-04 18:00:00,5065,48,100
1003,2014-03-04 19:00:00,3539,48,100
1004,2014-03-04 20:00:00,2898,48,100
1005,2014-03-04 21:00:00,2569,48,100
1006,2014-03-04 22:00:00,1804,48,100
1007,2014-03-04 23:00:00,1132,48,100
1008,2014-03-05 00:00:00,630,48,100
1009,2014-03-05 01:00:00,473,48,100
1010,2014-03-05 02:00:00,341,48,100
1011,2014-03-05 03:00:00,377,48,100
1012,2014-03-05 04:00:00,627,48,100
1013,2014-03-05 05:00:00,1497,48,100
1014,2014-03-05 06:00:00,3074,48,100
1015,2014-03-05 07:00:00,4292,48,100
1016,2014-03-05 08:00:00,4225,48,100
1017,2014-03-05 09:00:00,3834,48,100
1018,2014-03-05 10:00:00,3739,48,100
1019,2014-03-05 11:00:00,4077,48,100
1020,2014-03-05 12:00:00,4424,48,100
1021,2014-03-05 13:00:00,4834,48,100
1022,2014-03-05 14:00:00,5519,48,100
1023,2014-03-05 15:00:00,6217,48,100
1024,2014-03-05 16:00:00,6373,48,100
1025,2014-03-05 17:00:00,6293,48,100
1026,2014-03-05 18:00:00,5384,48,100
1027,2014-03-05 19:00:00,3567,48,100
1028,2014-03-05 20:00:00,3081,48,100
1029,2014-03-05 21:00:00,2510,48,100
1030,2014-03-05 22:00:00,1849,48,100
1031,2014-03-05 23:00:00,1097,48,100
1032,2014-03-06 00:00:00,657,48,100
1033,2014-03-06 01:00:00,410,48,100
1034,2014-03-06 02:00:00,290,48,100
1035,2014-03-06 03:00:00,351,48,100
1036,2014-03-06 04:00:00,603,48,100
1037,2014-03-06 05:00:00,1587,48,100
1038,2014-03-06 06:00:00,3269,48,100
1039,2014-03-06 07:00:00,4349,48,100
1040,2014-03-06 08:00:00,4306,48,100
1041,2014-03-06 09:00:00,3721,48,100
1042,2014-03-06 10:00:00,3793,48,100
1043,2014-03-06 11:00:00,4111,48,100
1044,2014-03-06 12:00:00,4452,48,100
1045,2014-03-06 13:00:00,4811,48,100
1046,2014-03-06 14:00:00,5775,48,100
1047,2014-03-06 15:00:00,6624,48,100
1048,2014-03-06 16:00:00,6758,48,100
1049,2014-03-06 17:00:00,6569,48,100
1050,2014-03-06 18:00:00,5353,48,100
1051,2014-03-06 19:00:00,3944,48,100
1052,2014-03-06 20:00:00,3062,48,100
1053,2014-03-06 21:00:00,2495,48,100
1054,2014-03-06 22:00:00,1826,48,100
1055,2014-03-06 23:00:00,1205,48,100
1056,2014-03-07 00:00:00,723,48,100
1057,2014-03-07 01:00:00,480,48,100
1058,2014-03-07 02:00:00,378,48,100
1059,2014-03-07 03:00:00,367,48,100
1060,2014-03-07 04:00:00,616,48,100
1061,2014-03-07 05:00:00,1559,48,100
1062,2014-03-07 06:00:00,3351,48,100
1063,2014-03-07 07:00:00,4402,48,100
1064,2014-03-07 08:00:00,4216,48,100
1065,2014-03-07 09:00:00,4166,48,100
1066,2014-03-07 10:00:00,4107,48,100
1067,2014-03-07 11:00:00,4480,48,100
1068,2014-03-07 12:00:00,5000,48,100
1069,2014-03-07 13:00:00,5344,48,100
1070,2014-03-07 14:00:00,6147,48,100
1071,2014-03-07 15:00:00,6836,48,100
1072,2014-03-07 16:00:00,6712,48,100
1073,2014-03-07 17:00:00,6504,48,100
1074,2014-03-07 18:00:00,5226,48,100
1075,2014-03-07 19:00:00,4157,48,100
1076,2014-03-07 20:00:00,3438,48,100
1077,2014-03-07 21:00:00,2917,48,100
1078,2014-03-07 22:00:00,2336,48,100
1079,2014-03-07 23:00:00,1638,48,100
1080,2014-03-10 00:00:00,700,48,100
1081,2014-03-10 01:00:00,483,48,100
1082,2014-03-10 02:00:00,286,48,100
1083,2014-03-10 03:00:00,410,48,100
1084,2014-03-10 04:00:00,697,48,100
1085,2014-03-10 05:00:00,1523,48,100
1086,2014-03-10 06:00:00,3076,48,100
1087,2014-03-10 07:00:00,4200,48,100
1088,2014-03-10 08:00:00,4056,48,100
1089,2014-03-10 09:00:00,3638,48,100
1090,2014-03-10 10:00:00,3703,48,100
1091,2014-03-10 11:00:00,4083,48,100
1092,2014-03-10 12:00:00,4114,48,100
1093,2014-03-10 13:00:00,4587,48,100
1094,2014-03-10 14:00:00,5457,48,100
1095,2014-03-10 15:00:00,6382,48,100
1096,2014-03-10 16:00:00,6530,48,100
1097,2014-03-10 17:00:00,5986,48,100
1098,2014-03-10 18:00:00,4942,48,100
1099,2014-03-10 19:00:00,3659,48,100
1100,2014-03-10 20:00:00,2902,48,100
1101,2014-03-10 21:00:00,2481,48,100
1102,2014-03-10 22:00:00,1702,48,100
1103,2014-03-10 23:00:00,1135,48,100
1104,2014-03-11 00:00:00,603,48,100
1105,2014-03-11 01:00:00,378,48,100
1106,2014-03-11 02:00:00,300,48,100
1107,2014-03-11 03:00:00,336,48,100
1108,2014-03-11 04:00:00,598,48,100
1109,2014-03-11 05:00:00,1474,48,100
1110,2014-03-11 06:00:00,2981,48,100
1111,2014-03-11 07:00:00,4199,48,100
1112,2014-03-11 08:00:00,4238,48,100
1113,2014-03-11 09:00:00,3825,48,100
1114,2014-03-11 10:00:00,3673,48,100
1115,2014-03-11 11:00:00,4050,48,100
1116,2014-03-11 12:00:00,4241,48,100
1117,2014-03-11 13:00:00,4689,48,100
1118,2014-03-11 14:00:00,5680,48,100
1119,2014-03-11 15:00:00,6690,48,100
1120,2014-03-11 16:00:00,6633,48,100
1121,2014-03-11 17:00:00,6101,48,100
1122,2014-03-11 18:00:00,5175,48,100
1123,2014-03-11 19:00:00,3864,48,100
1124,2014-03-11 20:00:00,2946,48,100
1125,2014-03-11 21:00:00,2621,48,100
1126,2014-03-11 22:00:00,1846,48,100
1127,2014-03-11 23:00:00,1149,48,100
1128,2014-03-12 00:00:00,680,48,100
1129,2014-03-12 01:00:00,387,48,100
1130,2014-03-12 02:00:00,292,48,100
1131,2014-03-12 03:00:00,344,48,100
1132,2014-03-12 04:00:00,612,48,100
1133,2014-03-12 05:00:00,1503,48,100
1134,2014-03-12 06:00:00,2985,48,100
1135,2014-03-12 07:00:00,4187,48,100
1136,2014-03-12 08:00:00,4407,48,100
1137,2014-03-12 09:00:00,3787,48,100
1138,2014-03-12 10:00:00,3736,48,100
1139,2014-03-12 11:00:00,4178,48,100
1140,2014-03-12 12:00:00,4460,48,100
1141,2014-03-12 13:00:00,4892,48,100
1142,2014-03-12 14:00:00,5752,48,100
1143,2014-03-12 15:00:00,6474,48,100
1144,2014-03-12 16:00:00,6654,48,100
1145,2014-03-12 17:00:00,6392,48,100
1146,2014-03-12 18:00:00,5158,48,100
1147,2014-03-12 19:00:00,3983,48,100
1148,2014-03-12 20:00:00,3284,48,100
1149,2014-03-12 21:00:00,2673,48,100
1150,2014-03-12 22:00:00,1778,48,100
1151,2014-03-12 23:00:00,1243,48,100
1152,2014-03-13 00:00:00,686,48,100
1153,2014-03-13 01:00:00,415,48,100
1154,2014-03-13 02:00:00,338,48,100
1155,2014-03-13 03:00:00,373,48,100
1156,2014-03-13 04:00:00,666,48,100
1157,2014-03-13 05:00:00,1585,48,100
1158,2014-03-13 06:00:00,3138,48,100
1159,2014-03-13 07:00:00,4326,48,100
1160,2014-03-13 08:00:00,4394,48,100
1161,2014-03-13 09:00:00,3927,48,100
1162,2014-03-13 10:00:00,3931,48,100
1163,2014-03-13 11:00:00,4198,48,100
1164,2014-03-13 12:00:00,4408,48,100
1165,2014-03-13 13:00:00,4782,48,100
1166,2014-03-13 14:00:00,5876,48,100
1167,2014-03-13 15:00:00,6800,48,100
1168,2014-03-13 16:00:00,6606,48,100
1169,2014-03-13 17:00:00,6372,48,100
1170,2014-03-13 18:00:00,5429,48,100
1171,2014-03-13 19:00:00,4125,48,100
1172,2014-03-13 20:00:00,3296,48,100
1173,2014-03-13 21:00:00,2777,48,100
1174,2014-03-13 22:00:00,1939,48,100
1175,2014-03-13 23:00:00,1283,48,100
1176,2014-03-14 00:00:00,724,48,100
1177,2014-03-14 01:00:00,467,48,100
1178,2014-03-14 02:00:00,394,48,100
1179,2014-03-14 03:00:00,369,48,100
1180,2014-03-14 04:00:00,644,48,100
1181,2014-03-14 05:00:00,1520,48,100
1182,2014-03-14 06:00:00,3091,48,100
1183,2014-03-14 07:00:00,4472,48,100
1184,2014-03-14 08:00:00,4317,48,100
1185,2014-03-14 09:00:00,4155,48,100
1186,2014-03-14 10:00:00,4137,48,100
1187,2014-03-14 11:00:00,4687,48,100
1188,2014-03-14 12:00:00,5046,48,100
1189,2014-03-14 13:00:00,5474,48,100
1190,2014-03-14 14:00:00,6356,48,100
1191,2014-03-14 15:00:00,6879,48,100
1192,2014-03-14 16:00:00,6462,48,100
1193,2014-03-14 17:00:00,6496,48,100
1194,2014-03-14 18:00:00,5452,48,100
1195,2014-03-14 19:00:00,4476,48,100
1196,2014-03-14 20:00:00,3796,48,100
1197,2014-03-14 21:00:00,3166,48,100
1198,2014-03-14 22:00:00,2517,48,100
1199,2014-03-14 23:00:00,1779,48,100
1200,2014-03-17 00:00:00,658,48,0
1201,2014-03-17 01:00:00,450,48,0
1202,2014-03-17 02:00:00,311,48,0
1203,2014-03-17 03:00:00,402,48,0
1204,2014-03-17 04:00:00,678,48,0
1205,2014-03-17 05:00:00,1535,48,0
1206,2014-03-17 06:00:00,3172,48,0
1207,2014-03-17 07:00:00,4256,48,0
1208,2014-03-17 08:00:00,4084,48,0
1209,2014-03-17 09:00:00,3741,48,0
1210,2014-03-17 10:00:00,3768,48,0
1211,2014-03-17 11:00:00,4021,48,0
1212,2014-03-17 12:00:00,4224,48,0
1213,2014-03-17 13:00:00,4536,48,0
1214,2014-03-17 14:00:00,5451,48,0
1215,2014-03-17 15:00:00,6442,48,0
1216,2014-03-17 16:00:00,6521,48,0
1217,2014-03-17 17:00:00,6165,48,0
1218,2014-03-17 18:00:00,4732,48,0
1219,2014-03-17 19:00:00,3454,48,0
1220,2014-03-17 20:00:00,2696,48,0
1221,2014-03-17 21:00:00,2340,48,0
1222,2014-03-17 22:00:00,1645,48,0
1223,2014-03-17 23:00:00,1045,48,0
1224,2014-03-18 00:00:00,638,48,100
1225,2014-03-18 01:00:00,419,48,100
1226,2014-03-18 02:00:00,328,48,100
1227,2014-03-18 03:00:00,351,48,100
1228,2014-03-18 04:00:00,589,48,100
1229,2014-03-18 05:00:00,1462,48,100
1230,2014-03-18 06:00:00,3122,48,100
1231,2014-03-18 07:00:00,4296,48,100
1232,2014-03-18 08:00:00,4419,48,100
1233,2014-03-18 09:00:00,3821,48,100
1234,2014-03-18 10:00:00,3791,48,100
1235,2014-03-18 11:00:00,3981,48,100
1236,2014-03-18 12:00:00,4411,48,100
1237,2014-03-18 13:00:00,4743,48,100
1238,2014-03-18 14:00:00,5762,48,100
1239,2014-03-18 15:00:00,6545,48,100
1240,2014-03-18 16:00:00,6667,48,100
1241,2014-03-18 17:00:00,6410,48,100
1242,2014-03-18 18:00:00,5124,48,100
1243,2014-03-18 19:00:00,3753,48,100
1244,2014-03-18 20:00:00,2965,48,100
1245,2014-03-18 21:00:00,2575,48,100
1246,2014-03-18 22:00:00,1917,48,100
1247,2014-03-18 23:00:00,1064,48,100
1248,2014-03-19 00:00:00,629,48,100
1249,2014-03-19 01:00:00,393,48,100
1250,2014-03-19 02:00:00,334,48,100
1251,2014-03-19 03:00:00,318,48,100
1252,2014-03-19 04:00:00,625,48,100
1253,2014-03-19 05:00:00,1507,48,100
1254,2014-03-19 06:00:00,3031,48,100
1255,2014-03-19 07:00:00,4284,48,100
1256,2014-03-19 08:00:00,4359,48,100
1257,2014-03-19 09:00:00,3662,48,100
1258,2014-03-19 10:00:00,3701,48,100
1259,2014-03-19 11:00:00,4083,48,100
1260,2014-03-19 12:00:00,4507,48,100
1261,2014-03-19 13:00:00,4709,48,100
1262,2014-03-19 14:00:00,5609,48,100
1263,2014-03-19 15:00:00,6422,48,100
1264,2014-03-19 16:00:00,6641,48,100
1265,2014-03-19 17:00:00,6405,48,100
1266,2014-03-19 18:00:00,5274,48,100
1267,2014-03-19 19:00:00,3942,48,100
